"scenario","narrative","region","sector","year","Palma_ratio","gini"
"Baseline","SSP1","Africa_Eastern","cooling",2015,8.70426926655324,0.63436874879261
"Baseline","SSP1","Africa_Eastern","cooling",2020,5.94859724617718,0.584602286733863
"Baseline","SSP1","Africa_Eastern","cooling",2025,5.66941048834834,0.573782570754142
"Baseline","SSP1","Africa_Eastern","cooling",2030,4.77223231536609,0.547776573903718
"Baseline","SSP1","Africa_Eastern","cooling",2035,3.40298707732959,0.495425071555532
"Baseline","SSP1","Africa_Eastern","cooling",2040,2.39559561971174,0.4374171780215
"Baseline","SSP1","Africa_Eastern","cooling",2045,1.70708685764037,0.377931536999987
"Baseline","SSP1","Africa_Eastern","cooling",2050,1.2453448085988,0.321150817101949
"Baseline","SSP1","Africa_Eastern","heating",2015,1.97213119889018,0.412025453528969
"Baseline","SSP1","Africa_Eastern","heating",2020,1.24021463545467,0.325923901995036
"Baseline","SSP1","Africa_Eastern","heating",2025,0.979922106865402,0.281128921855385
"Baseline","SSP1","Africa_Eastern","heating",2030,0.781392311767962,0.235831485442116
"Baseline","SSP1","Africa_Eastern","heating",2035,0.644981610628437,0.195790636833314
"Baseline","SSP1","Africa_Eastern","heating",2040,0.551500888213186,0.161915740463562
"Baseline","SSP1","Africa_Eastern","heating",2045,0.488244460888442,0.134886161877458
"Baseline","SSP1","Africa_Eastern","heating",2050,0.445798824627505,0.114743803566781
"Baseline","SSP1","Africa_Eastern","non-thermal",2015,7.991654778607,0.62280435973991
"Baseline","SSP1","Africa_Eastern","non-thermal",2020,4.7495807299939,0.552850174079535
"Baseline","SSP1","Africa_Eastern","non-thermal",2025,4.54556090584285,0.545538788344221
"Baseline","SSP1","Africa_Eastern","non-thermal",2030,3.74901653985261,0.514808250845549
"Baseline","SSP1","Africa_Eastern","non-thermal",2035,2.85380820223088,0.468639061309586
"Baseline","SSP1","Africa_Eastern","non-thermal",2040,2.09922342700823,0.414791430279198
"Baseline","SSP1","Africa_Eastern","non-thermal",2045,1.50300228116509,0.356092476321657
"Baseline","SSP1","Africa_Eastern","non-thermal",2050,1.08880248797427,0.298078570606338
"Baseline","SSP1","Africa_Northern","cooling",2015,1.42638709619517,0.352719580560861
"Baseline","SSP1","Africa_Northern","cooling",2020,1.15302221563249,0.310235475680789
"Baseline","SSP1","Africa_Northern","cooling",2025,0.933721281404595,0.271076160286929
"Baseline","SSP1","Africa_Northern","cooling",2030,0.750887113894317,0.22909207818803
"Baseline","SSP1","Africa_Northern","cooling",2035,0.613193614107069,0.189664668378982
"Baseline","SSP1","Africa_Northern","cooling",2040,0.518017321787673,0.155479815319826
"Baseline","SSP1","Africa_Northern","cooling",2045,0.452272201665125,0.126871379199161
"Baseline","SSP1","Africa_Northern","cooling",2050,0.407001525821263,0.103847122058766
"Baseline","SSP1","Africa_Northern","heating",2015,0.472339560684534,0.131978955558263
"Baseline","SSP1","Africa_Northern","heating",2020,0.449278341925969,0.116808125724317
"Baseline","SSP1","Africa_Northern","heating",2025,0.429120802574231,0.107155348219044
"Baseline","SSP1","Africa_Northern","heating",2030,0.410768154857461,0.0975998267487511
"Baseline","SSP1","Africa_Northern","heating",2035,0.393282539356611,0.0886262666918923
"Baseline","SSP1","Africa_Northern","heating",2040,0.377719856103776,0.0804644885857383
"Baseline","SSP1","Africa_Northern","heating",2045,0.363838676418477,0.072963816468117
"Baseline","SSP1","Africa_Northern","heating",2050,0.351469100421738,0.0660433083121625
"Baseline","SSP1","Africa_Northern","non-thermal",2015,1.58003408123301,0.370654694843469
"Baseline","SSP1","Africa_Northern","non-thermal",2020,1.33415121759253,0.33674589341086
"Baseline","SSP1","Africa_Northern","non-thermal",2025,1.11076448203456,0.3029584063201
"Baseline","SSP1","Africa_Northern","non-thermal",2030,0.902180765848033,0.263376708662347
"Baseline","SSP1","Africa_Northern","non-thermal",2035,0.731520694418585,0.223514494274178
"Baseline","SSP1","Africa_Northern","non-thermal",2040,0.610538571718051,0.187928985091649
"Baseline","SSP1","Africa_Northern","non-thermal",2045,0.523243126024462,0.156731416132045
"Baseline","SSP1","Africa_Northern","non-thermal",2050,0.463312745511583,0.131213826615298
"Baseline","SSP1","Africa_Southern","cooling",2015,14.0159965300565,0.675685304253905
"Baseline","SSP1","Africa_Southern","cooling",2020,17.2646338713572,0.703870251821483
"Baseline","SSP1","Africa_Southern","cooling",2025,12.4924752008794,0.672768563446934
"Baseline","SSP1","Africa_Southern","cooling",2030,8.88986477576301,0.633663450809316
"Baseline","SSP1","Africa_Southern","cooling",2035,6.15802368365512,0.582703205385074
"Baseline","SSP1","Africa_Southern","cooling",2040,4.29954833079167,0.52757153719641
"Baseline","SSP1","Africa_Southern","cooling",2045,2.97476618321134,0.47051894651425
"Baseline","SSP1","Africa_Southern","cooling",2050,2.06786665880154,0.411742764705618
"Baseline","SSP1","Africa_Southern","heating",2015,5.4433465291174,0.556338482090213
"Baseline","SSP1","Africa_Southern","heating",2020,4.99949650902152,0.547733931117263
"Baseline","SSP1","Africa_Southern","heating",2025,3.14652746090181,0.482168846290652
"Baseline","SSP1","Africa_Southern","heating",2030,2.0829318915528,0.417526176571089
"Baseline","SSP1","Africa_Southern","heating",2035,1.42980578362451,0.353677012915422
"Baseline","SSP1","Africa_Southern","heating",2040,1.02936996579297,0.294689705055269
"Baseline","SSP1","Africa_Southern","heating",2045,0.778650701231448,0.241006264978685
"Baseline","SSP1","Africa_Southern","heating",2050,0.614245139605383,0.192520184277947
"Baseline","SSP1","Africa_Southern","non-thermal",2015,12.444838913986,0.661684526538308
"Baseline","SSP1","Africa_Southern","non-thermal",2020,13.5919441679899,0.676595382745084
"Baseline","SSP1","Africa_Southern","non-thermal",2025,10.198814373155,0.646870662769708
"Baseline","SSP1","Africa_Southern","non-thermal",2030,7.00820688188446,0.600806017559057
"Baseline","SSP1","Africa_Southern","non-thermal",2035,4.72754305671266,0.544892969685226
"Baseline","SSP1","Africa_Southern","non-thermal",2040,3.25182585554005,0.487020911498379
"Baseline","SSP1","Africa_Southern","non-thermal",2045,2.29231153436064,0.429294797088093
"Baseline","SSP1","Africa_Southern","non-thermal",2050,1.62443758301661,0.371689256946559
"Baseline","SSP1","Africa_Western","cooling",2015,14.0422312819292,0.659943049185995
"Baseline","SSP1","Africa_Western","cooling",2020,7.04792878671059,0.608558943631427
"Baseline","SSP1","Africa_Western","cooling",2025,6.72714499204322,0.601609210428527
"Baseline","SSP1","Africa_Western","cooling",2030,5.98957364709188,0.584782761420376
"Baseline","SSP1","Africa_Western","cooling",2035,4.83239528408081,0.551585796101976
"Baseline","SSP1","Africa_Western","cooling",2040,3.78515908646044,0.511216825403155
"Baseline","SSP1","Africa_Western","cooling",2045,2.86825322227822,0.466460304901005
"Baseline","SSP1","Africa_Western","cooling",2050,2.17548439892046,0.42102502383449
"Baseline","SSP1","Africa_Western","heating",2015,4.91756476719875,0.528253885733219
"Baseline","SSP1","Africa_Western","heating",2020,2.35868907325368,0.435756123705193
"Baseline","SSP1","Africa_Western","heating",2025,1.65483908348229,0.378233099435991
"Baseline","SSP1","Africa_Western","heating",2030,1.22280418075293,0.326243774250517
"Baseline","SSP1","Africa_Western","heating",2035,0.917439239774461,0.273611451200002
"Baseline","SSP1","Africa_Western","heating",2040,0.716391636742635,0.224801349217636
"Baseline","SSP1","Africa_Western","heating",2045,0.583702009617201,0.182016750367264
"Baseline","SSP1","Africa_Western","heating",2050,0.493444171930193,0.144793754541786
"Baseline","SSP1","Africa_Western","non-thermal",2015,12.8771038145623,0.649679677589602
"Baseline","SSP1","Africa_Western","non-thermal",2020,5.87359620589519,0.579342191118358
"Baseline","SSP1","Africa_Western","non-thermal",2025,5.91470468484422,0.58151524734776
"Baseline","SSP1","Africa_Western","non-thermal",2030,5.03364562174448,0.557596904875195
"Baseline","SSP1","Africa_Western","non-thermal",2035,3.87119047236825,0.517253919773677
"Baseline","SSP1","Africa_Western","non-thermal",2040,2.8841652881144,0.469802857382868
"Baseline","SSP1","Africa_Western","non-thermal",2045,2.15952696327458,0.421367872191057
"Baseline","SSP1","Africa_Western","non-thermal",2050,1.648242899066,0.374872063196268
"Baseline","SSP1","Argentina","cooling",2015,2.65205785223549,0.451787522382368
"Baseline","SSP1","Argentina","cooling",2020,2.25893973643814,0.425905480658337
"Baseline","SSP1","Argentina","cooling",2025,2.00335362095211,0.405025828487363
"Baseline","SSP1","Argentina","cooling",2030,1.74570607273477,0.380959431468991
"Baseline","SSP1","Argentina","cooling",2035,1.49209870858363,0.353075488651329
"Baseline","SSP1","Argentina","cooling",2040,1.29243826088889,0.327381043267398
"Baseline","SSP1","Argentina","cooling",2045,1.12416197021737,0.302093998665888
"Baseline","SSP1","Argentina","cooling",2050,0.975499134843293,0.275791337323999
"Baseline","SSP1","Argentina","heating",2015,0.811288307054379,0.256629390765568
"Baseline","SSP1","Argentina","heating",2020,0.669938444937838,0.211058749215476
"Baseline","SSP1","Argentina","heating",2025,0.587789304973184,0.18371787526801
"Baseline","SSP1","Argentina","heating",2030,0.518870143302043,0.156758813933172
"Baseline","SSP1","Argentina","heating",2035,0.472815917953102,0.136339401579687
"Baseline","SSP1","Argentina","heating",2040,0.439454376385032,0.11991869598712
"Baseline","SSP1","Argentina","heating",2045,0.412917169815616,0.105738593037479
"Baseline","SSP1","Argentina","heating",2050,0.390326437500461,0.0929326537367173
"Baseline","SSP1","Argentina","non-thermal",2015,0.871432753372891,0.269733083116876
"Baseline","SSP1","Argentina","non-thermal",2020,0.69479473254089,0.218058831942654
"Baseline","SSP1","Argentina","non-thermal",2025,0.60303240685228,0.188505202666626
"Baseline","SSP1","Argentina","non-thermal",2030,0.528503707984823,0.159973678181639
"Baseline","SSP1","Argentina","non-thermal",2035,0.480805347623541,0.139117031873194
"Baseline","SSP1","Argentina","non-thermal",2040,0.447619380856141,0.122905852389456
"Baseline","SSP1","Argentina","non-thermal",2045,0.42228328970598,0.109407170063951
"Baseline","SSP1","Argentina","non-thermal",2050,0.401394215379085,0.0975684669236265
"Baseline","SSP1","Australia_NZ","cooling",2015,0.99983917029258,0.283588673331668
"Baseline","SSP1","Australia_NZ","cooling",2020,0.897716171874348,0.258441673594511
"Baseline","SSP1","Australia_NZ","cooling",2025,0.823191167032255,0.242450355852729
"Baseline","SSP1","Australia_NZ","cooling",2030,0.757930934723352,0.226998811123693
"Baseline","SSP1","Australia_NZ","cooling",2035,0.712250504505457,0.215714000375151
"Baseline","SSP1","Australia_NZ","cooling",2040,0.667678547714428,0.203773824220707
"Baseline","SSP1","Australia_NZ","cooling",2045,0.62225668813008,0.1906254984928
"Baseline","SSP1","Australia_NZ","cooling",2050,0.581231760742504,0.177531537221769
"Baseline","SSP1","Australia_NZ","heating",2015,0.710596927020009,0.223625716922484
"Baseline","SSP1","Australia_NZ","heating",2020,0.64985824513253,0.201458752424804
"Baseline","SSP1","Australia_NZ","heating",2025,0.614598136066896,0.191222339004906
"Baseline","SSP1","Australia_NZ","heating",2030,0.578434622860787,0.17946962062277
"Baseline","SSP1","Australia_NZ","heating",2035,0.54849111919384,0.169777951350928
"Baseline","SSP1","Australia_NZ","heating",2040,0.518841587855233,0.159271352911664
"Baseline","SSP1","Australia_NZ","heating",2045,0.490132185083379,0.147983210231565
"Baseline","SSP1","Australia_NZ","heating",2050,0.464902205380068,0.137217424346491
"Baseline","SSP1","Australia_NZ","non-thermal",2015,0.694389182948225,0.219454482529121
"Baseline","SSP1","Australia_NZ","non-thermal",2020,0.623059609076289,0.192831055354352
"Baseline","SSP1","Australia_NZ","non-thermal",2025,0.573196738559239,0.176204113143058
"Baseline","SSP1","Australia_NZ","non-thermal",2030,0.530661591456155,0.160300607375533
"Baseline","SSP1","Australia_NZ","non-thermal",2035,0.507283430730101,0.151439659971064
"Baseline","SSP1","Australia_NZ","non-thermal",2040,0.485882108685805,0.14287049740191
"Baseline","SSP1","Australia_NZ","non-thermal",2045,0.461891498631912,0.132393034358935
"Baseline","SSP1","Australia_NZ","non-thermal",2050,0.44067821516915,0.122327457533602
"Baseline","SSP1","Brazil","cooling",2015,5.09342804680598,0.552108753684791
"Baseline","SSP1","Brazil","cooling",2020,4.61943066436919,0.542598351253298
"Baseline","SSP1","Brazil","cooling",2025,4.37820088705923,0.53315352233855
"Baseline","SSP1","Brazil","cooling",2030,4.01476629047094,0.519278126901356
"Baseline","SSP1","Brazil","cooling",2035,3.45454839864473,0.495641395148236
"Baseline","SSP1","Brazil","cooling",2040,2.92142607009272,0.46924824123369
"Baseline","SSP1","Brazil","cooling",2045,2.43204965991625,0.439855024578741
"Baseline","SSP1","Brazil","cooling",2050,2.02312628461908,0.409522966843588
"Baseline","SSP1","Brazil","heating",2015,3.12362287658184,0.47682266788253
"Baseline","SSP1","Brazil","heating",2020,2.57240906126705,0.449451986948036
"Baseline","SSP1","Brazil","heating",2025,2.21360454536502,0.425266232617168
"Baseline","SSP1","Brazil","heating",2030,1.87448078480818,0.398095321743534
"Baseline","SSP1","Brazil","heating",2035,1.56786660643904,0.368591000688084
"Baseline","SSP1","Brazil","heating",2040,1.30999324531626,0.337843247279769
"Baseline","SSP1","Brazil","heating",2045,1.09511451630995,0.306306029345566
"Baseline","SSP1","Brazil","heating",2050,0.920977588215009,0.27502375839573
"Baseline","SSP1","Brazil","non-thermal",2015,3.607533358395,0.499111272635673
"Baseline","SSP1","Brazil","non-thermal",2020,2.99959399236285,0.473980750634034
"Baseline","SSP1","Brazil","non-thermal",2025,2.51272937812862,0.445716303504083
"Baseline","SSP1","Brazil","non-thermal",2030,2.07876294119816,0.415177791192949
"Baseline","SSP1","Brazil","non-thermal",2035,1.71530327295577,0.383745305156836
"Baseline","SSP1","Brazil","non-thermal",2040,1.42268088176534,0.352461997333156
"Baseline","SSP1","Brazil","non-thermal",2045,1.18030653078889,0.320292590786271
"Baseline","SSP1","Brazil","non-thermal",2050,0.992478871125543,0.289312072081448
"Baseline","SSP1","Canada","cooling",2015,0.350156354997601,0.074956318837167
"Baseline","SSP1","Canada","cooling",2020,0.337467785717543,0.060230651858616
"Baseline","SSP1","Canada","cooling",2025,0.334680140360348,0.0577362118865796
"Baseline","SSP1","Canada","cooling",2030,0.332095261235415,0.0561123815385296
"Baseline","SSP1","Canada","cooling",2035,0.329206036803405,0.0543373370473855
"Baseline","SSP1","Canada","cooling",2040,0.325938380834747,0.0523567377002236
"Baseline","SSP1","Canada","cooling",2045,0.322333729990959,0.0501732354118148
"Baseline","SSP1","Canada","cooling",2050,0.318494083643569,0.0478498023480477
"Baseline","SSP1","Canada","heating",2015,0.350190701532409,0.0749854412888156
"Baseline","SSP1","Canada","heating",2020,0.34208569792804,0.0631645781390374
"Baseline","SSP1","Canada","heating",2025,0.338755553496783,0.0604046460660014
"Baseline","SSP1","Canada","heating",2030,0.336008012314794,0.0587930731257512
"Baseline","SSP1","Canada","heating",2035,0.332869022892328,0.0569314824389271
"Baseline","SSP1","Canada","heating",2040,0.329284065453186,0.0547928550839538
"Baseline","SSP1","Canada","heating",2045,0.325305750895582,0.0524050432755716
"Baseline","SSP1","Canada","heating",2050,0.321050244048943,0.0498366103162757
"Baseline","SSP1","Canada","non-thermal",2015,0.350190884430191,0.0749857662807976
"Baseline","SSP1","Canada","non-thermal",2020,0.342803809551827,0.0633271490031798
"Baseline","SSP1","Canada","non-thermal",2025,0.342989123280073,0.0625467653064872
"Baseline","SSP1","Canada","non-thermal",2030,0.343427096517622,0.0626090179569135
"Baseline","SSP1","Canada","non-thermal",2035,0.343773126125476,0.0626764332759399
"Baseline","SSP1","Canada","non-thermal",2040,0.343912096424569,0.0626725025360709
"Baseline","SSP1","Canada","non-thermal",2045,0.343808852034328,0.0625444849293412
"Baseline","SSP1","Canada","non-thermal",2050,0.343588127589614,0.0623739239744127
"Baseline","SSP1","Central America and Caribbean","cooling",2015,7.66322291938927,0.600528437275136
"Baseline","SSP1","Central America and Caribbean","cooling",2020,7.79819469917203,0.599435713092577
"Baseline","SSP1","Central America and Caribbean","cooling",2025,6.88775666569729,0.584797171687219
"Baseline","SSP1","Central America and Caribbean","cooling",2030,5.39797265830339,0.557432614736106
"Baseline","SSP1","Central America and Caribbean","cooling",2035,3.86601917350518,0.513307044282396
"Baseline","SSP1","Central America and Caribbean","cooling",2040,2.74009276614339,0.463521928918477
"Baseline","SSP1","Central America and Caribbean","cooling",2045,1.96444344973465,0.410934683487821
"Baseline","SSP1","Central America and Caribbean","cooling",2050,1.44360895831323,0.359028856807919
"Baseline","SSP1","Central America and Caribbean","heating",2015,2.38440766248781,0.436287089720592
"Baseline","SSP1","Central America and Caribbean","heating",2020,2.07373048658628,0.414241337689625
"Baseline","SSP1","Central America and Caribbean","heating",2025,1.5909033219171,0.374470989734724
"Baseline","SSP1","Central America and Caribbean","heating",2030,1.20030724528463,0.328065041431801
"Baseline","SSP1","Central America and Caribbean","heating",2035,0.923384736064677,0.281406716773759
"Baseline","SSP1","Central America and Caribbean","heating",2040,0.726830763271282,0.234762117845148
"Baseline","SSP1","Central America and Caribbean","heating",2045,0.591905526760386,0.191748584601522
"Baseline","SSP1","Central America and Caribbean","heating",2050,0.501917063705748,0.155442494811479
"Baseline","SSP1","Central America and Caribbean","non-thermal",2015,4.7298698369349,0.534487836412043
"Baseline","SSP1","Central America and Caribbean","non-thermal",2020,4.06288377205055,0.512159132775919
"Baseline","SSP1","Central America and Caribbean","non-thermal",2025,3.1237188146938,0.476480476064479
"Baseline","SSP1","Central America and Caribbean","non-thermal",2030,2.31711346737386,0.434768337877768
"Baseline","SSP1","Central America and Caribbean","non-thermal",2035,1.64824472037399,0.383299011504309
"Baseline","SSP1","Central America and Caribbean","non-thermal",2040,1.19283668930024,0.328860233301973
"Baseline","SSP1","Central America and Caribbean","non-thermal",2045,0.892192695251748,0.275487470071432
"Baseline","SSP1","Central America and Caribbean","non-thermal",2050,0.69806460327085,0.227570651939804
"Baseline","SSP1","Central Asia","cooling",2015,10.3396961232485,0.630768794106575
"Baseline","SSP1","Central Asia","cooling",2020,4.71132509539159,0.525383590009102
"Baseline","SSP1","Central Asia","cooling",2025,4.70587329775964,0.533493795264141
"Baseline","SSP1","Central Asia","cooling",2030,4.31237392996636,0.528380106963378
"Baseline","SSP1","Central Asia","cooling",2035,3.67689032260999,0.509560297714381
"Baseline","SSP1","Central Asia","cooling",2040,3.12650326368647,0.485926677590027
"Baseline","SSP1","Central Asia","cooling",2045,2.66623896420918,0.460691786863606
"Baseline","SSP1","Central Asia","cooling",2050,2.27866730645858,0.43438823444736
"Baseline","SSP1","Central Asia","heating",2015,7.1280719875238,0.584538209418276
"Baseline","SSP1","Central Asia","heating",2020,3.39706093172528,0.479211952551205
"Baseline","SSP1","Central Asia","heating",2025,2.87936274755633,0.461489463295429
"Baseline","SSP1","Central Asia","heating",2030,2.30523526551576,0.433287396144462
"Baseline","SSP1","Central Asia","heating",2035,1.78029101499098,0.396041593516055
"Baseline","SSP1","Central Asia","heating",2040,1.40120045103499,0.355353046514656
"Baseline","SSP1","Central Asia","heating",2045,1.1455547475839,0.318339495130495
"Baseline","SSP1","Central Asia","heating",2050,0.962176000187868,0.284618286593632
"Baseline","SSP1","Central Asia","non-thermal",2015,1.64642080136839,0.378856150244485
"Baseline","SSP1","Central Asia","non-thermal",2020,0.895034352848747,0.272848885949437
"Baseline","SSP1","Central Asia","non-thermal",2025,0.722918360937041,0.232608332351081
"Baseline","SSP1","Central Asia","non-thermal",2030,0.59270135230404,0.191260257901599
"Baseline","SSP1","Central Asia","non-thermal",2035,0.518242127342969,0.161569922289321
"Baseline","SSP1","Central Asia","non-thermal",2040,0.471140684096422,0.138760715442243
"Baseline","SSP1","Central Asia","non-thermal",2045,0.440487552332025,0.122076845685265
"Baseline","SSP1","Central Asia","non-thermal",2050,0.41910944535712,0.109670795983316
"Baseline","SSP1","China","cooling",2015,2.30318760875162,0.427838350006086
"Baseline","SSP1","China","cooling",2020,2.0751354504961,0.409095235264563
"Baseline","SSP1","China","cooling",2025,1.88816142224839,0.391405749577171
"Baseline","SSP1","China","cooling",2030,1.66418631138764,0.367770944080196
"Baseline","SSP1","China","cooling",2035,1.44338539338012,0.340710797354703
"Baseline","SSP1","China","cooling",2040,1.25736640464393,0.314243058925156
"Baseline","SSP1","China","cooling",2045,1.09556602208934,0.287650665076069
"Baseline","SSP1","China","cooling",2050,0.957832455018406,0.26166898003876
"Baseline","SSP1","China","heating",2015,2.11296957126327,0.413208742905946
"Baseline","SSP1","China","heating",2020,1.81622653456152,0.385035172329486
"Baseline","SSP1","China","heating",2025,1.55687104236669,0.356360867816486
"Baseline","SSP1","China","heating",2030,1.31818401215819,0.325224131180027
"Baseline","SSP1","China","heating",2035,1.12093845859123,0.294754226611349
"Baseline","SSP1","China","heating",2040,0.963214113689293,0.266014114750962
"Baseline","SSP1","China","heating",2045,0.835588525401974,0.238837029451091
"Baseline","SSP1","China","heating",2050,0.733738971453779,0.213809390258946
"Baseline","SSP1","China","non-thermal",2015,1.86192965636211,0.391766480765544
"Baseline","SSP1","China","non-thermal",2020,1.5225288267679,0.353713995633945
"Baseline","SSP1","China","non-thermal",2025,1.23198320878498,0.315043354177825
"Baseline","SSP1","China","non-thermal",2030,0.986874756702114,0.274410446412356
"Baseline","SSP1","China","non-thermal",2035,0.811327083668346,0.23819620290001
"Baseline","SSP1","China","non-thermal",2040,0.687034343248629,0.206947425814766
"Baseline","SSP1","China","non-thermal",2045,0.590602323141808,0.178070904608234
"Baseline","SSP1","China","non-thermal",2050,0.519742079023925,0.153175147767948
"Baseline","SSP1","Colombia","cooling",2015,5.62125920043491,0.566140349461258
"Baseline","SSP1","Colombia","cooling",2020,4.96964342992303,0.554907472984341
"Baseline","SSP1","Colombia","cooling",2025,4.79139598926261,0.54983614908174
"Baseline","SSP1","Colombia","cooling",2030,4.42964864337417,0.537716001898885
"Baseline","SSP1","Colombia","cooling",2035,3.85548403356175,0.515143511313969
"Baseline","SSP1","Colombia","cooling",2040,3.28902757365393,0.488949769690356
"Baseline","SSP1","Colombia","cooling",2045,2.74310644842201,0.45955705931131
"Baseline","SSP1","Colombia","cooling",2050,2.25170299897888,0.427430574838336
"Baseline","SSP1","Colombia","heating",2015,4.94170422151361,0.546934084659983
"Baseline","SSP1","Colombia","heating",2020,4.17969530732525,0.526952238180982
"Baseline","SSP1","Colombia","heating",2025,3.85336321738234,0.514236469137091
"Baseline","SSP1","Colombia","heating",2030,3.44256756786005,0.496350442273058
"Baseline","SSP1","Colombia","heating",2035,2.934341912519,0.470705588291489
"Baseline","SSP1","Colombia","heating",2040,2.46324696790624,0.442175798515482
"Baseline","SSP1","Colombia","heating",2045,2.05637609002941,0.412554194416224
"Baseline","SSP1","Colombia","heating",2050,1.70674324356452,0.381362404310719
"Baseline","SSP1","Colombia","non-thermal",2015,4.03742231598671,0.516511143244236
"Baseline","SSP1","Colombia","non-thermal",2020,3.3909680358356,0.493809079650458
"Baseline","SSP1","Colombia","non-thermal",2025,3.06225344941487,0.477286331368254
"Baseline","SSP1","Colombia","non-thermal",2030,2.61158778089682,0.452030900264998
"Baseline","SSP1","Colombia","non-thermal",2035,2.15774386807582,0.421551735794249
"Baseline","SSP1","Colombia","non-thermal",2040,1.76767205019165,0.389035916410083
"Baseline","SSP1","Colombia","non-thermal",2045,1.43742494461706,0.35441702891232
"Baseline","SSP1","Colombia","non-thermal",2050,1.1782485059648,0.319977953931405
"Baseline","SSP1","EU-12","cooling",2015,0.541549970989747,0.173857212323956
"Baseline","SSP1","EU-12","cooling",2020,0.466316089577302,0.135339462087229
"Baseline","SSP1","EU-12","cooling",2025,0.429836166179712,0.11733994479132
"Baseline","SSP1","EU-12","cooling",2030,0.399043615588433,0.100503412333346
"Baseline","SSP1","EU-12","cooling",2035,0.376796153081373,0.0874842552621304
"Baseline","SSP1","EU-12","cooling",2040,0.359835592087853,0.0770395544058347
"Baseline","SSP1","EU-12","cooling",2045,0.346219685674495,0.068299211128237
"Baseline","SSP1","EU-12","cooling",2050,0.334577887109815,0.0606359412179389
"Baseline","SSP1","EU-12","heating",2015,0.885128281680886,0.264037034972309
"Baseline","SSP1","EU-12","heating",2020,0.783136190191746,0.233879249617311
"Baseline","SSP1","EU-12","heating",2025,0.711475283879536,0.21638353550409
"Baseline","SSP1","EU-12","heating",2030,0.644132284515711,0.198224620659556
"Baseline","SSP1","EU-12","heating",2035,0.583704411431276,0.179929465474236
"Baseline","SSP1","EU-12","heating",2040,0.533942520546523,0.163088448993107
"Baseline","SSP1","EU-12","heating",2045,0.494556226434052,0.148154155201237
"Baseline","SSP1","EU-12","heating",2050,0.460994463323531,0.13404820973746
"Baseline","SSP1","EU-12","non-thermal",2015,1.00153463248192,0.285365580710761
"Baseline","SSP1","EU-12","non-thermal",2020,0.883024142851032,0.254660632265228
"Baseline","SSP1","EU-12","non-thermal",2025,0.805393539562399,0.237929952524347
"Baseline","SSP1","EU-12","non-thermal",2030,0.722517133855897,0.218373183264451
"Baseline","SSP1","EU-12","non-thermal",2035,0.654327739973851,0.200412400205248
"Baseline","SSP1","EU-12","non-thermal",2040,0.600458717764303,0.184580331835699
"Baseline","SSP1","EU-12","non-thermal",2045,0.553319917568484,0.169087026406215
"Baseline","SSP1","EU-12","non-thermal",2050,0.51650530503972,0.155537266455512
"Baseline","SSP1","EU-15","cooling",2015,0.360325574716875,0.0801538435223097
"Baseline","SSP1","EU-15","cooling",2020,0.34576282994639,0.0652793795085735
"Baseline","SSP1","EU-15","cooling",2025,0.341113412139672,0.0621750893233838
"Baseline","SSP1","EU-15","cooling",2030,0.335792624128732,0.0587461656752721
"Baseline","SSP1","EU-15","cooling",2035,0.330347384015786,0.0553098212437431
"Baseline","SSP1","EU-15","cooling",2040,0.324772671467746,0.0518522433142836
"Baseline","SSP1","EU-15","cooling",2045,0.319211576646943,0.0484195413681492
"Baseline","SSP1","EU-15","cooling",2050,0.313556389048896,0.0448672666730939
"Baseline","SSP1","EU-15","heating",2015,0.360340337403117,0.0801663572881431
"Baseline","SSP1","EU-15","heating",2020,0.350321403640597,0.06824470402422
"Baseline","SSP1","EU-15","heating",2025,0.34529569431808,0.0649493804642051
"Baseline","SSP1","EU-15","heating",2030,0.339749850955928,0.0614188387257983
"Baseline","SSP1","EU-15","heating",2035,0.333966153238848,0.0577717635204843
"Baseline","SSP1","EU-15","heating",2040,0.328026740052578,0.0540766134029752
"Baseline","SSP1","EU-15","heating",2045,0.322120011653249,0.0504298001488221
"Baseline","SSP1","EU-15","heating",2050,0.315999293346766,0.0465797035554107
"Baseline","SSP1","EU-15","non-thermal",2015,0.797014651000279,0.246222687984038
"Baseline","SSP1","EU-15","non-thermal",2020,0.704867268719922,0.215889855706449
"Baseline","SSP1","EU-15","non-thermal",2025,0.673689344298632,0.206444512624846
"Baseline","SSP1","EU-15","non-thermal",2030,0.63153443948498,0.193541696121786
"Baseline","SSP1","EU-15","non-thermal",2035,0.597881656931531,0.183217451874577
"Baseline","SSP1","EU-15","non-thermal",2040,0.567284502837116,0.173164629453943
"Baseline","SSP1","EU-15","non-thermal",2045,0.532277731919421,0.160922445004776
"Baseline","SSP1","EU-15","non-thermal",2050,0.500270083645078,0.148593274341223
"Baseline","SSP1","Europe_Eastern","cooling",2015,2.17434241739312,0.431355575997736
"Baseline","SSP1","Europe_Eastern","cooling",2020,1.859722334414,0.402291931483468
"Baseline","SSP1","Europe_Eastern","cooling",2025,1.76791228473126,0.390979739862054
"Baseline","SSP1","Europe_Eastern","cooling",2030,1.6279936296666,0.373456272466941
"Baseline","SSP1","Europe_Eastern","cooling",2035,1.44363992604651,0.349038829564672
"Baseline","SSP1","Europe_Eastern","cooling",2040,1.29822442023569,0.327285189623305
"Baseline","SSP1","Europe_Eastern","cooling",2045,1.16746906901936,0.305908691517418
